GAME_DATE_EST;GAME_ID;GAME_STATUS_TEXT;HOME_TEAM_ID;VISITOR_TEAM_ID;SEASON;TEAM_ID_home;PTS_home;FG_PCT_home;FT_PCT_home;FG3_PCT_home;AST_home;REB_home;TEAM_ID_away;PTS_away;FG_PCT_away;FT_PCT_away;FG3_PCT_away;AST_away;REB_away;HOME_TEAM_WINS
23/12/2019;21900446;Final;1610612754;1610612761;2019;1610612754;1200;474;6;429;340;450;1610612761;1150;457;75;275;300;500;1
23/12/2019;21900447;Final;1610612752;1610612764;2019;1610612752;1150;473;8;417;290;440;1610612764;1210;47;5,67E+15;333;270;480;0
23/12/2019;21900448;Final;1610612753;1610612741;2019;1610612753;1030;481;652;385;230;460;1610612741;950;398;8;3,51E+16;200;470;1
23/12/2019;21900449;Final;1610612748;1610612762;2019;1610612748;1070;411;889;36;160;560;1610612762;1040;433;778;333;170;450;1
23/12/2019;21900450;Final;1610612763;1610612759;2019;1610612763;1150;469;625;405;280;350;1610612759;1450;674;7,14E+15;625;360;460;0
23/12/2019;21900451;Final;1610612756;1610612743;2019;1610612756;1110;483;778;3,51E+16;290;380;1610612743;1130;551;8;536;310;390;0
23/12/2019;21900452;Final;1610612757;1610612740;2019;1610612757;940;407;889;138;170;480;1610612740;1020;409;688;429;230;550;0
23/12/2019;21900453;Final;1610612758;1610612745;2019;1610612758;1040;471;652;233;200;490;1610612745;1130;448;87;385;180;390;0
23/12/2019;21900454;Final;1610612744;1610612750;2019;1610612744;1130;4,37E+15;833;4;270;550;1610612750;1040;402;7,93E+15;324;160;400;1
22/12/2019;21900439;Final;1610612761;1610612742;2019;1610612761;1100;394;8,39E+15;294;210;510;1610612742;1070;389;815;326;270;530;1
22/12/2019;21900440;Final;1610612738;1610612766;2019;1610612738;1190;523;813;438;250;570;1610612766;930;402;7,39E+15;294;260;270;1
22/12/2019;21900441;Final;1610612749;1610612754;2019;1610612749;1170;423;8,24E+15;341;310;610;1610612754;890;37;6;3;270;480;1
22/12/2019;21900442;Final;1610612760;1610612746;2019;1610612760;1180;474;85;333;240;490;1610612746;1120;465;875;407;220;420;1
22/12/2019;21900443;Final;1610612747;1610612743;2019;1610612747;1040;47;727;345;180;450;1610612743;1280;489;9;344;310;440;0
21/12/2019;21900430;Final;1610612766;1610612762;2019;1610612766;1070;459;773;414;200;360;1610612762;1140;52;95;5;270;420;0
21/12/2019;21900431;Final;1610612751;1610612737;2019;1610612751;1220;46;679;3,67E+15;230;610;1610612737;1120;371;852;229;170;520;1
21/12/2019;21900432;Final;1610612765;1610612741;2019;1610612765;1070;46;917;457;300;290;1610612741;1190;519;84;514;210;460;0
21/12/2019;21900433;Final;1610612755;1610612764;2019;1610612755;1250;521;619;424;280;530;1610612764;1080;409;853;226;180;380;1
21/12/2019;21900434;Final;1610612752;1610612749;2019;1610612752;1020;402;7,14E+15;3;230;470;1610612749;1230;482;657;419;260;520;0
21/12/2019;21900435;Final;1610612763;1610612758;2019;1610612763;1190;482;828;429;320;440;1610612758;1150;43;75;306;220;510;1
21/12/2019;21900436;Final;1610612759;1610612746;2019;1610612759;1090;512;789;3,57E+16;240;360;1610612746;1340;545;737;333;320;430;0
21/12/2019;21900437;Final;1610612756;1610612745;2019;1610612756;1250;516;767;2,86E+16;260;410;1610612745;1390;586;7,83E+15;463;230;370;0
21/12/2019;21900438;Final;1610612757;1610612750;2019;1610612757;1130;426;8;371;190;450;1610612750;1060;4,37E+15;938;405;160;390;1
20/12/2019;21900420;Final;1610612739;1610612763;2019;1610612739;1140;435;7,39E+15;459;260;600;1610612763;1070;431;7,14E+15;341;310;460;1
20/12/2019;21900421;Final;1610612754;1610612758;2019;1610612754;1190;523;833;452;340;390;1610612758;1050;451;867;313;250;410;1
20/12/2019;21900422;Final;1610612738;1610612765;2019;1610612738;1140;523;7,14E+15;333;240;510;1610612765;930;4;737;355;210;360;1
20/12/2019;21900423;Final;1610612761;1610612764;2019;1610612761;1220;487;773;4;260;420;1610612764;1180;46;75;359;240;390;1
20/12/2019;21900424;Final;1610612748;1610612752;2019;1610612748;1290;5,58E+15;735;474;340;510;1610612752;1140;436;667;294;230;410;1
20/12/2019;21900425;Final;1610612755;1610612742;2019;1610612755;980;422;667;294;250;460;1610612742;1170;518;773;424;230;490;0
20/12/2019;21900426;Final;1610612760;1610612756;2019;1610612760;1260;563;857;417;230;410;1610612756;1080;4,37E+15;913;344;260;370;1
20/12/2019;21900427;Final;1610612743;1610612750;2019;1610612743;1090;494;917;3,57E+16;270;440;1610612750;1000;414;667;238;200;460;1
20/12/2019;21900428;Final;1610612757;1610612753;2019;1610612757;1180;5;895;472;160;540;1610612753;1030;368;6,92E+15;25;210;480;1
20/12/2019;21900429;Final;1610612744;1610612740;2019;1610612744;1060;434;96;303;250;470;1610612740;1020;419;652;265;230;480;1
19/12/2019;21900416;Final;1610612737;1610612762;2019;1610612737;1060;433;895;379;240;400;1610612762;1110;47;711;25;180;530;0
19/12/2019;21900417;Final;1610612749;1610612747;2019;1610612749;1110;468;7,19E+15;41;220;400;1610612747;1040;463;7,83E+15;343;240;380;1
19/12/2019;21900418;Final;1610612759;1610612751;2019;1610612759;1180;448;826;394;260;470;1610612751;1050;422;933;194;160;470;1
19/12/2019;21900419;Final;1610612746;1610612745;2019;1610612746;1170;5;789;4,32E+15;230;380;1610612745;1220;5;759;378;230;430;0
18/12/2019;21900407;Final;1610612739;1610612766;2019;1610612739;1000;541;765;269;250;480;1610612766;980;407;611;3,51E+16;250;350;1
18/12/2019;21900408;Final;1610612765;1610612761;2019;1610612765;990;448;682;171;190;480;1610612761;1120;429;875;371;270;470;0
18/12/2019;21900409;Final;1610612764;1610612741;2019;1610612764;1090;358;8,44E+15;311;210;550;1610612741;1100;402;875;297;250;530;0
18/12/2019;21900410;Final;1610612755;1610612748;2019;1610612755;1040;422;889;308;240;410;1610612748;1080;471;8;387;260;470;0
18/12/2019;21900411;Final;1610612750;1610612740;2019;1610612750;990;379;63;256;200;430;1610612740;1070;442;81;424;230;550;0
18/12/2019;21900412;Final;1610612760;1610612763;2019;1610612760;1260;5,48E+15;794;292;250;350;1610612763;1220;505;8;385;270;470;1
18/12/2019;21900414;Final;1610612743;1610612753;2019;1610612743;1130;476;88;407;280;520;1610612753;1040;425;905;379;250;350;1
18/12/2019;21900413;Final;1610612742;1610612738;2019;1610612742;1030;391;8;349;230;420;1610612738;1090;407;9;316;130;540;0
18/12/2019;21900415;Final;1610612757;1610612744;2019;1610612757;1220;454;893;29;190;570;1610612744;1120;398;609;421;240;500;1
17/12/2019;21900401;Final;1610612766;1610612758;2019;1610612766;1100;481;7,04E+15;433;260;510;1610612758;1020;418;923;359;230;330;1
17/12/2019;21900402;Final;1610612754;1610612747;2019;1610612754;1050;482;65;4;220;430;1610612747;1020;473;471;258;280;420;1
17/12/2019;21900403;Final;1610612752;1610612737;2019;1610612752;1430;5,58E+15;774;464;300;550;1610612737;1200;455;75;349;200;360;1
17/12/2019;21900404;Final;1610612740;1610612751;2019;1610612740;1010;3,46E+16;667;275;200;580;1610612751;1080;417;7,39E+15;282;250;540;0
17/12/2019;21900405;Final;1610612762;1610612753;2019;1610612762;1090;467;625;417;270;580;1610612753;1020;452;733;2;210;410;1
17/12/2019;21900406;Final;1610612746;1610612756;2019;1610612746;1200;506;727;438;230;440;1610612756;990;402;7;2,86E+16;300;500;1
16/12/2019;21900394;Final;1610612765;1610612764;2019;1610612765;1190;477;706;333;290;360;1610612764;1330;557;81;529;310;350;0
16/12/2019;21900395;Final;1610612761;1610612739;2019;1610612761;1330;584;765;5;310;410;1610612739;1130;489;765;343;300;390;1
16/12/2019;21900396;Final;1610612745;1610612759;2019;1610612745;1090;408;667;256;200;580;1610612759;1070;429;85;364;230;530;1
16/12/2019;21900397;Final;1610612763;1610612748;2019;1610612763;1180;488;7;361;280;450;1610612748;1110;457;8,39E+15;458;220;350;1
16/12/2019;21900398;Final;1610612749;1610612742;2019;1610612749;1160;419;708;268;290;520;1610612742;1200;466;815;39;270;520;0
16/12/2019;21900399;Final;1610612760;1610612741;2019;1610612760;1090;507;821;471;210;420;1610612741;1060;494;846;29;270;310;1
16/12/2019;21900400;Final;1610612756;1610612757;2019;1610612756;1100;456;8,42E+15;353;310;440;1610612757;1110;476;85;412;210;410;0
15/12/2019;21900388;Final;1610612740;1610612753;2019;1610612740;1190;534;5;442;340;400;1610612753;1300;517;8,08E+15;5;320;390;0
15/12/2019;21900389;Final;1610612754;1610612766;2019;1610612754;1070;455;85;2,86E+16;300;510;1610612766;850;308;6,86E+15;156;180;560;1
15/12/2019;21900390;Final;1610612737;1610612747;2019;1610612737;960;36;88;2,86E+16;180;420;1610612747;1010;429;727;161;210;560;0
15/12/2019;21900391;Final;1610612751;1610612755;2019;1610612751;1090;457;778;375;220;510;1610612755;890;43;588;192;190;380;1
15/12/2019;21900392;Final;1610612743;1610612752;2019;1610612743;1110;468;684;3,57E+16;270;480;1610612752;1050;468;9;25;200;470;1
15/12/2019;21900393;Final;1610612744;1610612758;2019;1610612744;790;395;722;24;240;250;1610612758;1000;603;875;455;270;380;0
14/12/2019;21900380;Final;1610612756;1610612759;2019;1610612756;1190;4,37E+15;731;25;290;590;1610612759;1210;415;735;267;230;620;0
14/12/2019;21900381;Final;1610612761;1610612751;2019;1610612761;1100;388;8;35;210;510;1610612751;1020;386;706;261;240;590;1
14/12/2019;21900382;Final;1610612741;1610612746;2019;1610612741;1090;471;833;452;210;500;1610612746;1060;438;722;455;200;400;1
14/12/2019;21900383;Final;1610612763;1610612764;2019;1610612763;1280;5,71E+15;875;407;320;460;1610612764;1110;424;7,81E+15;368;220;340;1
14/12/2019;21900384;Final;1610612742;1610612748;2019;1610612742;1180;446;647;386;300;480;1610612748;1220;429;8,24E+15;4;270;490;0
14/12/2019;21900385;Final;1610612749;1610612739;2019;1610612749;1250;541;731;378;260;410;1610612739;1080;456;733;429;270;450;1
14/12/2019;21900386;Final;1610612745;1610612765;2019;1610612745;1070;402;667;289;180;460;1610612765;1150;446;84;324;270;550;0
14/12/2019;21900387;Final;1610612743;1610612760;2019;1610612743;1100;506;7,39E+15;259;300;440;1610612760;1020;469;87;261;220;370;1
13/12/2019;21900371;Final;1610612753;1610612745;2019;1610612753;1070;44;75;405;240;370;1610612745;1300;5,58E+15;923;564;210;420;0
13/12/2019;21900372;Final;1610612755;1610612740;2019;1610612755;1160;494;6,76E+15;35;240;470;1610612740;1090;4,32E+15;6,86E+15;375;240;450;1
13/12/2019;21900374;Final;1610612748;1610612747;2019;1610612748;1100;459;7,86E+15;303;240;340;1610612747;1130;494;652;324;260;500;0
13/12/2019;21900373;Final;1610612737;1610612754;2019;1610612737;1000;415;696;214;240;500;1610612754;1100;5;733;318;280;460;0
13/12/2019;21900375;Final;1610612741;1610612766;2019;1610612741;730;3;857;206;200;450;1610612766;830;38;81;194;210;600;0
13/12/2019;21900376;Final;1610612763;1610612749;2019;1610612763;1140;388;7,83E+15;408;270;450;1610612749;1270;506;848;3,67E+15;220;550;0
13/12/2019;21900379;Final;1610612762;1610612744;2019;1610612762;1140;468;774;421;220;430;1610612744;1060;451;682;31;190;480;1
13/12/2019;21900377;Final;1610612750;1610612746;2019;1610612750;1170;447;838;244;170;390;1610612746;1240;494;897;44;160;450;0
13/12/2019;21900378;Final;1610612758;1610612752;2019;1610612758;1010;47;75;436;190;410;1610612752;1030;463;6;3;240;480;0
12/12/2019;21900367;Final;1610612738;1610612755;2019;1610612738;1090;462;8,24E+15;355;240;330;1610612755;1150;5;826;5;270;450;0
12/12/2019;21900368;Final;1610612759;1610612739;2019;1610612759;1090;488;8;313;190;360;1610612739;1170;458;7;333;220;500;0
12/12/2019;21900369;Final;1610612765;1610612742;2019;1610612765;1110;449;696;3,57E+16;230;340;1610612742;1220;511;696;364;250;520;0
12/12/2019;21900370;Final;1610612743;1610612757;2019;1610612743;1140;477;632;5;250;480;1610612757;990;477;727;3;220;350;1
11/12/2019;21900356;Final;1610612739;1610612745;2019;1610612739;1100;517;625;406;290;360;1610612745;1160;494;10;405;180;360;0
11/12/2019;21900357;Final;1610612754;1610612738;2019;1610612754;1220;482;833;4;270;360;1610612738;1170;494;773;389;250;440;1
11/12/2019;21900358;Final;1610612753;1610612747;2019;1610612753;870;42;647;308;200;410;1610612747;960;425;526;387;200;490;0
11/12/2019;21900359;Final;1610612761;1610612746;2019;1610612761;920;3,52E+16;88;222;210;470;1610612746;1120;442;889;3;290;500;0
11/12/2019;21900360;Final;1610612751;1610612766;2019;1610612751;1080;4,32E+15;667;263;200;520;1610612766;1130;409;813;429;200;470;0
11/12/2019;21900361;Final;1610612741;1610612737;2019;1610612741;1360;574;895;458;320;420;1610612737;1020;422;731;342;260;410;1
11/12/2019;21900362;Final;1610612750;1610612762;2019;1610612750;1160;44;8,08E+15;366;180;420;1610612762;1270;5,66E+15;773;457;230;450;0
11/12/2019;21900363;Final;1610612756;1610612763;2019;1610612756;1080;398;833;265;290;440;1610612763;1150;483;8,08E+15;417;230;550;0
11/12/2019;21900364;Final;1610612749;1610612740;2019;1610612749;1270;5,38E+15;889;487;270;430;1610612740;1120;443;818;3,56E+16;290;420;1
11/12/2019;21900365;Final;1610612758;1610612760;2019;1610612758;940;443;6;3,23E+16;120;410;1610612760;930;43;667;394;240;430;1
11/12/2019;21900366;Final;1610612744;1610612752;2019;1610612744;1220;433;733;27;270;460;1610612752;1240;478;765;414;250;580;0
10/12/2019;21900352;Final;1610612766;1610612764;2019;1610612766;1140;447;7,86E+15;39;220;480;1610612764;1070;422;8;314;270;450;1
10/12/2019;21900353;Final;1610612755;1610612743;2019;1610612755;970;416;688;333;240;490;1610612743;920;435;917;259;290;380;1
10/12/2019;21900354;Final;1610612748;1610612737;2019;1610612748;1350;515;682;341;350;530;1610612737;1210;474;611;37;300;370;1
10/12/2019;21900355;Final;1610612757;1610612752;2019;1610612757;1150;433;833;415;200;580;1610612752;870;3,52E+16;615;184;160;470;1
09/12/2019;21900343;Final;1610612754;1610612746;2019;1610612754;990;3,51E+16;75;2,86E+16;160;550;1610612746;1100;412;741;313;190;570;0
09/12/2019;21900344;Final;1610612738;1610612739;2019;1610612738;1100;5,77E+15;625;556;220;390;1610612739;880;396;474;226;180;450;1
09/12/2019;21900345;Final;1610612741;1610612761;2019;1610612741;920;393;7,14E+15;261;300;450;1610612761;930;378;6,92E+15;241;190;540;0
09/12/2019;21900346;Final;1610612745;1610612758;2019;1610612745;1180;488;826;34;250;510;1610612758;1190;455;8,64E+15;444;240;370;0
09/12/2019;21900347;Final;1610612749;1610612753;2019;1610612749;1100;467;5,33E+15;39;300;540;1610612753;1010;38;8,08E+15;3,23E+16;240;440;1
09/12/2019;21900348;Final;1610612740;1610612765;2019;1610612740;1030;44;682;211;240;450;1610612765;1050;424;815;314;150;460;0
09/12/2019;21900349;Final;1610612756;1610612750;2019;1610612756;1250;495;789;4;310;420;1610612750;1090;471;7,93E+15;273;140;450;1
09/12/2019;21900350;Final;1610612762;1610612760;2019;1610612762;900;404;833;258;190;480;1610612760;1040;471;8,42E+15;2,86E+16;210;460;0
09/12/2019;21900351;Final;1610612744;1610612763;2019;1610612744;1020;376;84;407;230;460;1610612763;1100;5;765;375;290;420;0
08/12/2019;21900335;Final;1610612751;1610612743;2019;1610612751;1050;46;7,83E+15;25;250;480;1610612743;1020;404;857;429;250;370;1
08/12/2019;21900336;Final;1610612766;1610612737;2019;1610612766;1070;4;828;355;220;440;1610612737;1220;484;941;4;280;480;0
08/12/2019;21900337;Final;1610612748;1610612741;2019;1610612748;1100;416;795;314;200;430;1610612741;1050;438;815;361;200;390;1
08/12/2019;21900338;Final;1610612755;1610612761;2019;1610612755;1100;506;762;438;310;400;1610612761;1040;4,32E+15;85;333;210;420;1
08/12/2019;21900339;Final;1610612764;1610612746;2019;1610612764;1190;455;833;424;280;380;1610612746;1350;521;741;375;270;450;0
08/12/2019;21900340;Final;1610612742;1610612758;2019;1610612742;1060;477;875;386;240;400;1610612758;1100;518;818;382;240;350;0
08/12/2019;21900341;Final;1610612757;1610612760;2019;1610612757;960;36;833;273;160;510;1610612760;1080;412;794;344;120;540;0
08/12/2019;21900342;Final;1610612747;1610612750;2019;1610612747;1420;585;9;452;320;410;1610612750;1250;524;846;405;270;310;1
07/12/2019;21900330;Final;1610612742;1610612740;2019;1610612742;1300;535;8,06E+15;342;250;550;1610612740;840;36;81;94;170;340;1
07/12/2019;21900331;Final;1610612752;1610612754;2019;1610612752;1030;406;7,14E+15;3,23E+16;240;520;1610612754;1040;482;769;429;260;420;0
07/12/2019;21900332;Final;1610612755;1610612739;2019;1610612755;1410;633;696;423;430;510;1610612739;940;375;765;257;200;350;1
07/12/2019;21900333;Final;1610612745;1610612756;2019;1610612745;1150;451;733;275;210;510;1610612756;1090;417;643;314;290;510;1
07/12/2019;21900334;Final;1610612762;1610612763;2019;1610612762;1260;563;944;5,59E+15;320;410;1610612763;1120;531;64;2,86E+16;230;280;1
06/12/2019;21900320;Final;1610612766;1610612751;2019;1610612766;1040;434;882;425;230;340;1610612751;1110;477;8;395;350;490;0
06/12/2019;21900321;Final;1610612739;1610612753;2019;1610612739;870;422;7;294;220;450;1610612753;930;39;87;3,46E+16;190;430;0
06/12/2019;21900322;Final;1610612765;1610612754;2019;1610612765;1080;448;731;44;210;510;1610612754;1010;458;8;375;240;330;1
06/12/2019;21900323;Final;1610612738;1610612743;2019;1610612738;1080;537;875;371;210;370;1610612743;950;415;8;1,67E+16;180;410;1
06/12/2019;21900324;Final;1610612748;1610612764;2019;1610612748;1120;488;75;3,57E+16;280;500;1610612764;1030;429;929;308;290;390;1
06/12/2019;21900325;Final;1610612741;1610612744;2019;1610612741;980;443;6;415;210;370;1610612744;1000;535;682;375;240;390;0
06/12/2019;21900326;Final;1610612760;1610612750;2019;1610612760;1390;557;9;278;190;390;1610612750;1270;521;7;342;250;360;1
06/12/2019;21900327;Final;1610612749;1610612746;2019;1610612749;1190;468;81;389;290;530;1610612746;910;3,51E+16;895;25;180;480;1
06/12/2019;21900328;Final;1610612759;1610612758;2019;1610612759;1050;4,27E+15;706;344;250;520;1610612758;1040;392;833;265;190;520;1
06/12/2019;21900329;Final;1610612757;1610612747;2019;1610612757;1130;453;862;294;200;340;1610612747;1360;541;818;472;260;450;0
05/12/2019;21900316;Final;1610612764;1610612755;2019;1610612764;1190;456;813;407;250;410;1610612755;1130;532;75;464;250;440;1
05/12/2019;21900317;Final;1610612752;1610612743;2019;1610612752;920;41;652;265;230;330;1610612743;1290;563;556;5,38E+15;380;480;0
05/12/2019;21900318;Final;1610612761;1610612745;2019;1610612761;1090;4,32E+15;875;308;270;450;1610612745;1190;408;895;4;290;540;0
05/12/2019;21900319;Final;1610612740;1610612756;2019;1610612740;1320;506;7,71E+15;415;270;400;1610612756;1390;472;926;389;300;510;0
04/12/2019;21900306;Final;1610612766;1610612744;2019;1610612766;1060;46;625;438;300;440;1610612744;910;462;667;391;180;370;1
04/12/2019;21900307;Final;1610612765;1610612749;2019;1610612765;1030;419;636;306;250;400;1610612749;1270;489;926;4;250;550;0
04/12/2019;21900308;Final;1610612753;1610612756;2019;1610612753;1280;5,76E+15;8;56;270;450;1610612756;1140;489;65;455;360;290;1
04/12/2019;21900309;Final;1610612737;1610612751;2019;1610612737;1180;5,33E+15;619;3,46E+16;240;350;1610612751;1300;495;889;452;260;530;0
04/12/2019;21900310;Final;1610612738;1610612748;2019;1610612738;1120;443;813;39;210;460;1610612748;930;442;647;368;200;400;1
04/12/2019;21900311;Final;1610612741;1610612763;2019;1610612741;1060;429;73;394;220;500;1610612763;990;385;857;233;240;460;1
04/12/2019;21900312;Final;1610612760;1610612754;2019;1610612760;1000;488;9;3,46E+16;250;370;1610612754;1070;483;8,24E+15;375;190;390;0
04/12/2019;21900313;Final;1610612742;1610612750;2019;1610612742;1210;5;7,83E+15;297;240;450;1610612750;1140;416;885;447;230;440;1
04/12/2019;21900314;Final;1610612762;1610612747;2019;1610612762;960;41;737;452;200;400;1610612747;1210;511;6;483;270;460;0
04/12/2019;21900315;Final;1610612757;1610612758;2019;1610612757;1270;56;81;5;280;430;1610612758;1160;463;7,39E+15;324;260;440;1
03/12/2019;21900299;Final;1610612739;1610612765;2019;1610612739;940;422;7,14E+15;2,96E+16;160;400;1610612765;1270;5,43E+15;636;514;330;460;0
03/12/2019;21900300;Final;1610612764;1610612753;2019;1610612764;1200;506;7,83E+15;343;220;380;1610612753;1270;511;741;484;260;480;0
03/12/2019;21900301;Final;1610612761;1610612748;2019;1610612761;1100;385;8,06E+15;256;250;480;1610612748;1210;455;762;395;290;550;0
03/12/2019;21900302;Final;1610612740;1610612742;2019;1610612740;970;404;667;268;200;470;1610612742;1180;4,32E+15;852;422;220;510;0
03/12/2019;21900303;Final;1610612759;1610612745;2019;1610612759;1350;472;688;433;350;560;1610612745;1330;378;944;294;220;600;1
03/12/2019;21900304;Final;1610612743;1610612747;2019;1610612743;960;407;941;207;260;350;1610612747;1050;464;667;292;240;560;0
03/12/2019;21900305;Final;1610612746;1610612757;2019;1610612746;1170;457;56;5;250;490;1610612757;970;429;8;259;200;490;1
02/12/2019;21900293;Final;1610612766;1610612756;2019;1610612766;1040;452;8,08E+15;28;270;530;1610612756;1090;443;733;214;300;370;0
02/12/2019;21900294;Final;1610612755;1610612762;2019;1610612755;1030;407;696;5;240;470;1610612762;940;469;65;227;230;420;1
02/12/2019;21900295;Final;1610612737;1610612744;2019;1610612737;1040;461;933;276;210;380;1610612744;790;398;833;1,76E+16;170;460;1
02/12/2019;21900296;Final;1610612763;1610612754;2019;1610612763;1040;4,27E+15;947;263;230;380;1610612754;1170;5;867;421;310;440;0
02/12/2019;21900297;Final;1610612749;1610612752;2019;1610612749;1320;5,58E+15;625;457;300;570;1610612752;880;308;667;256;130;420;1
02/12/2019;21900298;Final;1610612758;1610612741;2019;1610612758;1060;482;85;273;220;410;1610612741;1130;48;862;4,32E+15;200;320;0
01/12/2019;21900284;Final;1610612751;1610612748;2019;1610612751;1060;44;75;333;240;480;1610612748;1090;389;821;324;160;510;0
01/12/2019;21900285;Final;1610612752;1610612738;2019;1610612752;1040;461;703;308;150;390;1610612738;1130;441;727;366;250;440;0
01/12/2019;21900286;Final;1610612750;1610612763;2019;1610612750;1070;388;857;306;220;530;1610612763;1150;41;81;4;270;500;0
01/12/2019;21900287;Final;1610612747;1610612742;2019;1610612747;1000;46;813;259;250;450;1610612742;1140;433;722;3,47E+16;240;510;0
01/12/2019;21900288;Final;1610612765;1610612759;2019;1610612765;1320;591;722;484;330;500;1610612759;980;409;8,64E+15;269;200;310;1
01/12/2019;21900289;Final;1610612740;1610612760;2019;1610612740;1040;448;9;447;220;410;1610612760;1070;469;769;333;190;470;0
01/12/2019;21900290;Final;1610612753;1610612744;2019;1610612753;1000;425;682;333;210;480;1610612744;960;396;7,83E+15;261;210;460;1
01/12/2019;21900291;Final;1610612761;1610612762;2019;1610612761;1300;522;81;528;360;430;1610612762;1100;422;7,24E+15;371;210;510;1
01/12/2019;21900292;Final;1610612746;1610612764;2019;1610612746;1500;5,53E+15;8;438;220;520;1610612764;1250;461;741;3,67E+15;320;430;1
30/11/2019;21900280;Final;1610612758;1610612743;2019;1610612758;1000;385;857;242;220;500;1610612743;970;414;667;344;230;480;1
30/11/2019;21900281;Final;1610612755;1610612754;2019;1610612755;1190;494;889;478;270;320;1610612754;1160;5,53E+15;84;5;220;310;1
30/11/2019;21900282;Final;1610612745;1610612737;2019;1610612745;1580;584;853;49;300;520;1610612737;1110;4,27E+15;8;326;260;290;1
30/11/2019;21900283;Final;1610612749;1610612766;2019;1610612749;1370;563;6;455;410;530;1610612766;960;366;875;333;210;530;1
29/11/2019;21900267;Final;1610612751;1610612738;2019;1610612751;1120;462;6,92E+15;415;300;490;1610612738;1070;441;762;321;160;480;1
29/11/2019;21900268;Final;1610612765;1610612766;2019;1610612765;1070;494;5;429;270;450;1610612766;1100;482;733;5;260;370;0
29/11/2019;21900269;Final;1610612753;1610612761;2019;1610612753;830;3,46E+16;815;241;170;520;1610612761;900;369;607;289;210;460;0
29/11/2019;21900270;Final;1610612739;1610612749;2019;1610612739;1100;5;5;5;320;410;1610612749;1190;511;7,39E+15;353;280;470;0
29/11/2019;21900271;Final;1610612752;1610612755;2019;1610612752;950;436;5,76E+15;4;140;370;1610612755;1010;431;8;269;220;460;0
29/11/2019;21900272;Final;1610612754;1610612737;2019;1610612754;1050;424;75;231;190;420;1610612737;1040;433;944;281;140;480;1
29/11/2019;21900273;Final;1610612748;1610612744;2019;1610612748;1220;537;75;52;230;490;1610612744;1050;39;875;3,57E+16;190;310;1
29/11/2019;21900274;Final;1610612763;1610612762;2019;1610612763;940;394;588;294;220;550;1610612762;1030;4;789;343;180;520;0
29/11/2019;21900275;Final;1610612760;1610612740;2019;1610612760;1090;478;625;382;270;420;1610612740;1040;448;7,14E+15;289;190;440;1
29/11/2019;21900276;Final;1610612759;1610612746;2019;1610612759;1070;43;929;389;280;480;1610612746;970;391;10;364;230;480;1
29/11/2019;21900277;Final;1610612756;1610612742;2019;1610612756;1130;441;72;342;290;470;1610612742;1200;412;868;362;200;470;0
29/11/2019;21900278;Final;1610612757;1610612741;2019;1610612757;1070;452;75;333;200;490;1610612741;1030;383;68;368;240;470;1
29/11/2019;21900279;Final;1610612747;1610612764;2019;1610612747;1250;517;75;438;290;470;1610612764;1030;396;895;27;250;450;1
27/11/2019;21900253;Final;1610612738;1610612751;2019;1610612738;1210;443;917;382;230;550;1610612751;1100;444;474;375;320;380;1
27/11/2019;21900254;Final;1610612766;1610612765;2019;1610612766;1020;443;85;233;270;410;1610612765;1010;466;6;313;230;460;1
27/11/2019;21900255;Final;1610612739;1610612753;2019;1610612739;1040;457;8,64E+15;324;200;490;1610612753;1160;484;8,24E+15;364;230;340;0
27/11/2019;21900256;Final;1610612754;1610612762;2019;1610612754;1210;521;813;364;230;420;1610612762;1020;434;8;313;190;400;1
27/11/2019;21900257;Final;1610612755;1610612758;2019;1610612755;970;468;833;192;200;490;1610612758;910;411;444;265;220;420;1
27/11/2019;21900258;Final;1610612761;1610612752;2019;1610612761;1260;489;765;512;260;520;1610612752;980;375;833;293;190;450;1
27/11/2019;21900259;Final;1610612745;1610612748;2019;1610612745;1170;458;7,88E+15;341;190;430;1610612748;1080;463;741;378;220;410;1
27/11/2019;21900260;Final;1610612763;1610612746;2019;1610612763;1190;467;846;393;260;480;1610612746;1210;463;76;341;300;430;0
27/11/2019;21900261;Final;1610612749;1610612737;2019;1610612749;1110;477;63;294;250;470;1610612737;1020;404;682;324;220;490;1
27/11/2019;21900262;Final;1610612759;1610612750;2019;1610612759;1010;423;8,24E+15;172;250;460;1610612750;1130;435;778;45;280;530;0
27/11/2019;21900263;Final;1610612756;1610612764;2019;1610612756;1320;516;875;395;290;400;1610612764;1400;573;95;5,43E+15;320;340;0
27/11/2019;21900264;Final;1610612740;1610612747;2019;1610612740;1100;405;833;425;200;420;1610612747;1140;518;72;333;250;370;0
27/11/2019;21900265;Final;1610612757;1610612760;2019;1610612757;1360;521;10;467;230;540;1610612760;1190;443;789;314;190;380;1
27/11/2019;21900266;Final;1610612744;1610612741;2019;1610612744;1040;457;731;379;310;540;1610612741;900;382;667;345;200;420;1
26/11/2019;21900251;Final;1610612742;1610612746;2019;1610612742;990;38;8;289;160;460;1610612746;1140;423;7;333;220;560;0
26/11/2019;21900252;Final;1610612743;1610612764;2019;1610612743;1170;522;7,39E+15;25;310;580;1610612764;1040;421;667;25;260;360;1
25/11/2019;21900240;Final;1610612739;1610612751;2019;1610612739;1060;426;65;406;240;450;1610612751;1080;468;818;324;290;480;0
